2015.02.26 11:24:38.690 | CPU ?? RAM 38 | INFO     | Thread 7112  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.26 11:24:38.693 | CPU ?? RAM 38 | INFO     | Thread 7112  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.26 11:24:39.644 | CPU ?? RAM 38 | INFO     | Thread 7144  | InGaAs               | InGaAs initializing  | 
2015.02.26 11:24:39.644 | CPU ?? RAM 38 | INFO     | Thread 7144  | InGaAs               | InGaAs initializing  | 
2015.02.26 11:24:39.644 | CPU ?? RAM 38 | INFO     | Thread 5376  | daq                  | DAQ initializing     | 
2015.02.26 11:24:39.832 | CPU ?? RAM 38 | INFO     | Thread 5360  | MicroHR              | MicroHR initializing | 
2015.02.26 11:24:39.858 | CPU ?? RAM 38 | INFO     | Thread 7112  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.26 11:25:08.203 | CPU 25 RAM 39 | INFO     | Thread 7112  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.26 11:25:08.207 | CPU 25 RAM 39 | INFO     | Thread 7112  | InGaAs               | InGaAs shutdown      | 
2015.02.26 11:25:08.308 | CPU 25 RAM 39 | INFO     | Thread 7112  | daq                  | DAQ shutdown         | 
2015.02.26 11:25:08.318 | CPU 25 RAM 39 | INFO     | Thread 7112  | MicroHR              | MicroHR shutdown     | 
