2015.02.26 16:26:43.303 | CPU ?? RAM 41 | INFO     | Thread 7152  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.26 16:26:43.305 | CPU ?? RAM 41 | INFO     | Thread 7152  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.26 16:26:44.200 | CPU ?? RAM 42 | INFO     | Thread 6432  | InGaAs               | InGaAs initializing  | 
2015.02.26 16:26:44.200 | CPU ?? RAM 42 | INFO     | Thread 6432  | InGaAs               | InGaAs initializing  | 
2015.02.26 16:26:44.200 | CPU ?? RAM 42 | INFO     | Thread 6728  | daq                  | DAQ initializing     | 
2015.02.26 16:26:44.404 | CPU ?? RAM 42 | INFO     | Thread 6420  | spectrometers        | MicroHR initializing | 
2015.02.26 16:26:44.424 | CPU ?? RAM 42 | INFO     | Thread 7152  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.26 16:26:44.563 | CPU ?? RAM 42 | INFO     | Thread 6388  | delays               | MicroHR initializing | 
2015.02.26 16:27:05.516 | CPU 03 RAM 43 | INFO     | Thread 7152  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.26 16:27:05.517 | CPU 03 RAM 43 | INFO     | Thread 7152  | InGaAs               | InGaAs shutdown      | 
2015.02.26 16:27:05.592 | CPU 03 RAM 43 | INFO     | Thread 7152  | daq                  | DAQ shutdown         | 
2015.02.26 16:27:05.599 | CPU 03 RAM 43 | INFO     | Thread 7152  | delays               | MicroHR shutdown     | 
2015.02.26 16:27:05.614 | CPU 03 RAM 43 | INFO     | Thread 7152  | spectrometers        | MicroHR shutdown     | 
