2015.02.25 13:11:24.992 | CPU ?? RAM 35 | INFO     | Thread 7968  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 13:11:24.993 | CPU ?? RAM 35 | INFO     | Thread 7968  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 13:11:25.943 | CPU ?? RAM 35 | INFO     | Thread 6936  | InGaAs               | InGaAs initializing  | 
2015.02.25 13:11:25.943 | CPU ?? RAM 35 | INFO     | Thread 6936  | InGaAs               | InGaAs initializing  | 
2015.02.25 13:11:25.943 | CPU ?? RAM 35 | INFO     | Thread 7016  | daq                  | DAQ initializing     | 
2015.02.25 13:11:26.266 | CPU ?? RAM 36 | INFO     | Thread 6240  | MicroHR              | MicroHR initializing | 
2015.02.25 13:11:26.286 | CPU ?? RAM 36 | INFO     | Thread 7968  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 13:11:56.726 | CPU 42 RAM 36 | INFO     | Thread 7968  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 13:11:56.730 | CPU 42 RAM 36 | INFO     | Thread 7968  | InGaAs               | InGaAs shutdown      | 
2015.02.25 13:11:56.740 | CPU 42 RAM 36 | INFO     | Thread 7968  | daq                  | DAQ shutdown         | 
2015.02.25 13:11:56.775 | CPU 42 RAM 36 | INFO     | Thread 7968  | MicroHR              | MicroHR shutdown     | 
