2015.02.25 15:30:05.644 | CPU ?? RAM 37 | INFO     | Thread 6540  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 15:30:05.645 | CPU ?? RAM 37 | INFO     | Thread 6540  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 15:30:06.694 | CPU ?? RAM 37 | INFO     | Thread 2912  | daq                  | DAQ initializing     | 
2015.02.25 15:30:06.694 | CPU ?? RAM 37 | INFO     | Thread 7896  | daq                  | DAQ initializing     | 
2015.02.25 15:30:06.694 | CPU ?? RAM 37 | INFO     | Thread 2912  | daq                  | DAQ initializing     | 
2015.02.25 15:30:06.694 | CPU ?? RAM 37 | INFO     | Thread 7896  | daq                  | DAQ initializing     | 
2015.02.25 15:30:06.819 | CPU ?? RAM 37 | INFO     | Thread 6540  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 15:30:06.828 | CPU ?? RAM 37 | INFO     | Thread 5376  | MicroHR              | MicroHR initializing | 
2015.02.25 15:34:56.493 | CPU 12 RAM 38 | INFO     | Thread 6540  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 15:34:56.496 | CPU 12 RAM 38 | INFO     | Thread 6540  | InGaAs               | InGaAs shutdown      | 
2015.02.25 15:34:56.529 | CPU 12 RAM 38 | INFO     | Thread 6540  | daq                  | DAQ shutdown         | 
2015.02.25 15:34:56.563 | CPU 12 RAM 38 | INFO     | Thread 6540  | MicroHR              | MicroHR shutdown     | 
