2015.02.26 10:18:17.848 | CPU ?? RAM 38 | INFO     | Thread 3524  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.26 10:18:17.849 | CPU ?? RAM 38 | INFO     | Thread 3524  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.26 10:18:18.798 | CPU ?? RAM 38 | INFO     | Thread 6464  | InGaAs               | InGaAs initializing  | 
2015.02.26 10:18:18.798 | CPU ?? RAM 38 | INFO     | Thread 6464  | InGaAs               | InGaAs initializing  | 
2015.02.26 10:18:18.798 | CPU ?? RAM 38 | INFO     | Thread 2976  | daq                  | DAQ initializing     | 
2015.02.26 10:18:19.062 | CPU ?? RAM 38 | INFO     | Thread 4712  | MicroHR              | MicroHR initializing | 
2015.02.26 10:18:19.078 | CPU ?? RAM 38 | INFO     | Thread 3524  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.26 10:18:34.147 | CPU 06 RAM 39 | INFO     | Thread 3524  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.26 10:18:34.150 | CPU 06 RAM 39 | INFO     | Thread 3524  | InGaAs               | InGaAs shutdown      | 
2015.02.26 10:18:34.236 | CPU 06 RAM 39 | INFO     | Thread 3524  | daq                  | DAQ shutdown         | 
2015.02.26 10:18:34.247 | CPU 06 RAM 39 | INFO     | Thread 3524  | MicroHR              | MicroHR shutdown     | 
