2015.02.25 15:36:40.323 | CPU ?? RAM 37 | INFO     | Thread 2084  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 15:36:40.325 | CPU ?? RAM 37 | INFO     | Thread 2084  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 15:36:41.408 | CPU ?? RAM 38 | INFO     | Thread 6544  | daq                  | DAQ initializing     | 
2015.02.25 15:36:41.408 | CPU ?? RAM 38 | INFO     | Thread 6544  | daq                  | DAQ initializing     | 
2015.02.25 15:36:41.408 | CPU ?? RAM 38 | INFO     | Thread 7728  | daq                  | DAQ initializing     | 
2015.02.25 15:36:41.530 | CPU ?? RAM 38 | INFO     | Thread 7696  | MicroHR              | MicroHR initializing | 
2015.02.25 15:36:41.552 | CPU ?? RAM 38 | INFO     | Thread 2084  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 15:37:47.114 | CPU 33 RAM 38 | INFO     | Thread 2084  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 15:37:47.118 | CPU 33 RAM 38 | INFO     | Thread 2084  | InGaAs               | InGaAs shutdown      | 
2015.02.25 15:37:47.135 | CPU 33 RAM 38 | INFO     | Thread 2084  | daq                  | DAQ shutdown         | 
2015.02.25 15:37:47.151 | CPU 33 RAM 38 | INFO     | Thread 2084  | MicroHR              | MicroHR shutdown     | 
