2015.02.27 11:57:54.877 | CPU ?? RAM 41 | INFO     | Thread 7148  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.27 11:57:54.878 | CPU ?? RAM 41 | INFO     | Thread 7148  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.27 11:57:55.848 | CPU ?? RAM 41 | INFO     | Thread 7180  | daq                  | DAQ initializing     | 
2015.02.27 11:57:55.848 | CPU ?? RAM 41 | INFO     | Thread 7180  | daq                  | DAQ initializing     | 
2015.02.27 11:57:55.848 | CPU ?? RAM 41 | INFO     | Thread 4964  | daq                  | DAQ initializing     | 
2015.02.27 11:57:55.934 | CPU ?? RAM 41 | INFO     | Thread 7288  | delays               | MicroHR initializing | 
2015.02.27 11:57:55.967 | CPU ?? RAM 41 | INFO     | Thread 7148  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.27 11:57:55.992 | CPU ?? RAM 41 | INFO     | Thread 7516  | spectrometers        | MicroHR initializing | 
2015.02.27 12:03:47.437 | CPU 23 RAM 42 | INFO     | Thread 7148  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.27 12:03:47.440 | CPU 23 RAM 42 | INFO     | Thread 7148  | InGaAs               | InGaAs shutdown      | 
2015.02.27 12:03:47.529 | CPU 23 RAM 42 | INFO     | Thread 7148  | daq                  | DAQ shutdown         | 
2015.02.27 12:03:47.539 | CPU 23 RAM 42 | INFO     | Thread 7148  | delays               | MicroHR shutdown     | 
2015.02.27 12:03:47.548 | CPU 23 RAM 42 | INFO     | Thread 7148  | spectrometers        | MicroHR shutdown     | 
