2015.02.25 09:39:15.918 | CPU ?? RAM 34 | INFO     | Thread 7132  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 09:39:15.921 | CPU ?? RAM 34 | INFO     | Thread 7132  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 09:39:16.829 | CPU ?? RAM 34 | INFO     | Thread 7832  | daq                  | DAQ initializing     | 
2015.02.25 09:39:16.829 | CPU ?? RAM 34 | INFO     | Thread 7832  | daq                  | DAQ initializing     | 
2015.02.25 09:39:16.829 | CPU ?? RAM 34 | INFO     | Thread 5472  | daq                  | DAQ initializing     | 
2015.02.25 09:39:17.250 | CPU ?? RAM 35 | INFO     | Thread 3580  | MicroHR              | MicroHR initializing | 
2015.02.25 09:39:17.266 | CPU ?? RAM 35 | INFO     | Thread 7132  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 09:39:18.947 | CPU ?? RAM 35 | INFO     | Thread 7132  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 09:39:18.951 | CPU ?? RAM 35 | INFO     | Thread 7132  | daq                  | DAQ shutdown         | 
2015.02.25 09:39:18.980 | CPU ?? RAM 35 | INFO     | Thread 7132  | InGaAs               | InGaAs shutdown      | 
2015.02.25 09:39:18.984 | CPU ?? RAM 35 | INFO     | Thread 7132  | MicroHR              | OPAs shutdown        | 
2015.02.25 09:39:24.684 | CPU ?? RAM 35 | INFO     | Thread 7132  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 09:39:24.687 | CPU ?? RAM 35 | INFO     | Thread 7132  | daq                  | DAQ shutdown         | 
2015.02.25 09:39:34.691 | CPU ?? RAM 35 | WARNING  | Thread 7132  | daq                  | DAQ dait until done timed out | timeout set to 10 seconds
2015.02.25 09:39:34.723 | CPU ?? RAM 35 | INFO     | Thread 7132  | InGaAs               | InGaAs shutdown      | 
