2015.02.25 13:13:48.420 | CPU ?? RAM 35 | INFO     | Thread 7804  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 13:13:48.421 | CPU ?? RAM 35 | INFO     | Thread 7804  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 13:13:49.335 | CPU ?? RAM 36 | INFO     | Thread 6064  | InGaAs               | InGaAs initializing  | 
2015.02.25 13:13:49.335 | CPU ?? RAM 36 | INFO     | Thread 6064  | InGaAs               | InGaAs initializing  | 
2015.02.25 13:13:49.336 | CPU ?? RAM 36 | INFO     | Thread 7216  | daq                  | DAQ initializing     | 
2015.02.25 13:13:49.654 | CPU ?? RAM 36 | INFO     | Thread 7272  | MicroHR              | MicroHR initializing | 
2015.02.25 13:13:49.674 | CPU ?? RAM 36 | INFO     | Thread 7804  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 13:16:35.007 | CPU 37 RAM 38 | INFO     | Thread 7804  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 13:16:35.019 | CPU 37 RAM 38 | INFO     | Thread 7804  | InGaAs               | InGaAs shutdown      | 
2015.02.25 13:16:35.029 | CPU 37 RAM 38 | INFO     | Thread 7804  | daq                  | DAQ shutdown         | 
2015.02.25 13:16:35.062 | CPU 37 RAM 38 | INFO     | Thread 7804  | MicroHR              | MicroHR shutdown     | 
