2015.02.26 10:14:45.171 | CPU ?? RAM 38 | INFO     | Thread 5360  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.26 10:14:45.174 | CPU ?? RAM 38 | INFO     | Thread 5360  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.26 10:14:46.342 | CPU ?? RAM 38 | INFO     | Thread 6956  | daq                  | DAQ initializing     | 
2015.02.26 10:14:46.342 | CPU ?? RAM 38 | INFO     | Thread 6956  | daq                  | DAQ initializing     | 
2015.02.26 10:14:46.342 | CPU ?? RAM 38 | INFO     | Thread 6876  | daq                  | DAQ initializing     | 
2015.02.26 10:14:46.492 | CPU ?? RAM 39 | INFO     | Thread 5068  | MicroHR              | MicroHR initializing | 
2015.02.26 10:14:46.522 | CPU ?? RAM 39 | INFO     | Thread 5360  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.26 10:18:15.855 | CPU 57 RAM 38 | INFO     | Thread 5360  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.26 10:18:15.858 | CPU 57 RAM 38 | INFO     | Thread 5360  | InGaAs               | InGaAs shutdown      | 
2015.02.26 10:18:15.999 | CPU 57 RAM 38 | INFO     | Thread 5360  | daq                  | DAQ shutdown         | 
2015.02.26 10:18:16.007 | CPU 57 RAM 38 | INFO     | Thread 5360  | MicroHR              | MicroHR shutdown     | 
