2015.02.25 11:15:04.533 | CPU ?? RAM 39 | INFO     | Thread 6416  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 11:15:04.536 | CPU ?? RAM 39 | INFO     | Thread 6416  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 11:15:05.448 | CPU ?? RAM 39 | INFO     | Thread 7868  | daq                  | DAQ initializing     | 
2015.02.25 11:15:05.448 | CPU ?? RAM 39 | INFO     | Thread 7868  | daq                  | DAQ initializing     | 
2015.02.25 11:15:05.448 | CPU ?? RAM 39 | INFO     | Thread 7444  | daq                  | DAQ initializing     | 
2015.02.25 11:15:06.019 | CPU ?? RAM 39 | INFO     | Thread 6416  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 11:15:06.032 | CPU ?? RAM 39 | INFO     | Thread 5256  | MicroHR              | MicroHR initializing | 
2015.02.25 11:15:08.476 | CPU ?? RAM 40 | INFO     | Thread 6416  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 11:15:08.482 | CPU ?? RAM 40 | INFO     | Thread 6416  | InGaAs               | InGaAs shutdown      | 
2015.02.25 11:15:08.490 | CPU ?? RAM 40 | INFO     | Thread 6416  | daq                  | DAQ shutdown         | 
2015.02.25 11:15:08.535 | CPU ?? RAM 40 | INFO     | Thread 6416  | MicroHR              | MicroHR shutdown     | 
