2015.02.25 20:19:50.721 | CPU ?? RAM 37 | INFO     | Thread 5624  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 20:19:50.723 | CPU ?? RAM 37 | INFO     | Thread 5624  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 20:19:51.808 | CPU ?? RAM 38 | INFO     | Thread 6380  | daq                  | DAQ initializing     | 
2015.02.25 20:19:51.808 | CPU ?? RAM 38 | INFO     | Thread 6380  | daq                  | DAQ initializing     | 
2015.02.25 20:19:51.809 | CPU ?? RAM 38 | INFO     | Thread 7984  | daq                  | DAQ initializing     | 
2015.02.25 20:19:51.957 | CPU ?? RAM 38 | INFO     | Thread 7712  | MicroHR              | MicroHR initializing | 
2015.02.25 20:19:51.997 | CPU ?? RAM 38 | INFO     | Thread 5624  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 20:20:53.390 | CPU 59 RAM 38 | INFO     | Thread 5624  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 20:20:53.394 | CPU 59 RAM 38 | INFO     | Thread 5624  | InGaAs               | InGaAs shutdown      | 
2015.02.25 20:20:53.470 | CPU 59 RAM 38 | INFO     | Thread 5624  | daq                  | DAQ shutdown         | 
2015.02.25 20:20:53.480 | CPU 59 RAM 38 | INFO     | Thread 5624  | MicroHR              | MicroHR shutdown     | 
