2015.02.26 10:42:06.257 | CPU ?? RAM 37 | INFO     | Thread 320   | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.26 10:42:06.259 | CPU ?? RAM 37 | INFO     | Thread 320   | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.26 10:42:07.207 | CPU ?? RAM 38 | INFO     | Thread 6728  | daq                  | DAQ initializing     | 
2015.02.26 10:42:07.207 | CPU ?? RAM 38 | INFO     | Thread 6728  | daq                  | DAQ initializing     | 
2015.02.26 10:42:07.207 | CPU ?? RAM 38 | INFO     | Thread 6280  | daq                  | DAQ initializing     | 
2015.02.26 10:42:07.338 | CPU ?? RAM 38 | INFO     | Thread 7016  | MicroHR              | MicroHR initializing | 
2015.02.26 10:42:07.374 | CPU ?? RAM 38 | INFO     | Thread 320   | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.26 10:44:30.950 | CPU 42 RAM 40 | INFO     | Thread 320   | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.26 10:44:30.953 | CPU 42 RAM 40 | INFO     | Thread 320   | InGaAs               | InGaAs shutdown      | 
2015.02.26 10:44:31.197 | CPU 42 RAM 40 | INFO     | Thread 320   | daq                  | DAQ shutdown         | 
2015.02.26 10:44:31.210 | CPU 42 RAM 40 | INFO     | Thread 320   | MicroHR              | MicroHR shutdown     | 
