2015.02.25 16:24:12.990 | CPU ?? RAM 37 | INFO     | Thread 4836  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 16:24:12.996 | CPU ?? RAM 37 | INFO     | Thread 4836  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 984   | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 5364  | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 984   | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 6112  | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 984   | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 5364  | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 6112  | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.085 | CPU ?? RAM 37 | INFO     | Thread 5364  | InGaAs               | InGaAs initializing  | 
2015.02.25 16:24:14.108 | CPU ?? RAM 37 | INFO     | Thread 4836  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 16:24:37.308 | CPU 13 RAM 38 | INFO     | Thread 4836  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 16:24:37.312 | CPU 13 RAM 38 | INFO     | Thread 4836  | InGaAs               | InGaAs shutdown      | 
2015.02.25 16:24:37.332 | CPU 13 RAM 38 | INFO     | Thread 4836  | daq                  | DAQ shutdown         | 
2015.02.25 16:24:37.342 | CPU 13 RAM 38 | INFO     | Thread 4836  | MicroHR              | MicroHR shutdown     | 
