2015.02.28 11:46:05.733 | CPU ?? RAM 38 | INFO     | Thread 3056  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.28 11:46:05.734 | CPU ?? RAM 38 | INFO     | Thread 3056  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.28 11:46:06.835 | CPU ?? RAM 39 | INFO     | Thread 3736  | daq                  | DAQ initializing     | 
2015.02.28 11:46:06.835 | CPU ?? RAM 39 | INFO     | Thread 3736  | daq                  | DAQ initializing     | 
2015.02.28 11:46:06.835 | CPU ?? RAM 39 | INFO     | Thread 7384  | daq                  | DAQ initializing     | 
2015.02.28 11:46:06.977 | CPU ?? RAM 39 | INFO     | Thread 6096  | spectrometers        | MicroHR initializing | 
2015.02.28 11:46:06.977 | CPU ?? RAM 39 | INFO     | Thread 6096  | spectrometers        | MicroHR initializing | 
2015.02.28 11:46:06.979 | CPU ?? RAM 39 | INFO     | Thread 6484  | spectrometers        | MicroHR initializing | 
2015.02.28 11:46:06.994 | CPU ?? RAM 39 | INFO     | Thread 3056  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.28 11:47:01.394 | CPU 76 RAM 38 | INFO     | Thread 3056  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.28 11:47:01.397 | CPU 76 RAM 38 | INFO     | Thread 3056  | InGaAs               | InGaAs shutdown      | 
2015.02.28 11:47:01.482 | CPU 76 RAM 38 | INFO     | Thread 3056  | daq                  | DAQ shutdown         | 
2015.02.28 11:47:01.493 | CPU 76 RAM 38 | INFO     | Thread 3056  | delays               | MicroHR shutdown     | 
2015.02.28 11:47:01.503 | CPU 76 RAM 38 | INFO     | Thread 3056  | spectrometers        | MicroHR shutdown     | 
