2015.02.25 20:29:45.710 | CPU ?? RAM 37 | INFO     | Thread 6464  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 20:29:45.711 | CPU ?? RAM 37 | INFO     | Thread 6464  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 20:29:46.664 | CPU ?? RAM 38 | INFO     | Thread 7516  | daq                  | DAQ initializing     | 
2015.02.25 20:29:46.664 | CPU ?? RAM 38 | INFO     | Thread 7596  | daq                  | DAQ initializing     | 
2015.02.25 20:29:46.664 | CPU ?? RAM 38 | INFO     | Thread 7516  | daq                  | DAQ initializing     | 
2015.02.25 20:29:46.664 | CPU ?? RAM 38 | INFO     | Thread 7596  | daq                  | DAQ initializing     | 
2015.02.25 20:29:46.845 | CPU ?? RAM 38 | INFO     | Thread 4364  | MicroHR              | MicroHR initializing | 
2015.02.25 20:29:46.861 | CPU ?? RAM 38 | INFO     | Thread 6464  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 20:29:54.954 | CPU ?? RAM 38 | INFO     | Thread 6464  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 20:29:54.957 | CPU ?? RAM 38 | INFO     | Thread 6464  | InGaAs               | InGaAs shutdown      | 
2015.02.25 20:29:55.082 | CPU ?? RAM 38 | INFO     | Thread 6464  | daq                  | DAQ shutdown         | 
2015.02.25 20:29:55.094 | CPU ?? RAM 38 | INFO     | Thread 6464  | MicroHR              | MicroHR shutdown     | 
