2015.02.25 19:40:54.624 | CPU ?? RAM 37 | INFO     | Thread 7208  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 19:40:54.628 | CPU ?? RAM 37 | INFO     | Thread 7208  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 19:40:55.607 | CPU ?? RAM 38 | INFO     | Thread 7516  | daq                  | DAQ initializing     | 
2015.02.25 19:40:55.607 | CPU ?? RAM 38 | INFO     | Thread 7516  | daq                  | DAQ initializing     | 
2015.02.25 19:40:55.608 | CPU ?? RAM 38 | INFO     | Thread 4188  | InGaAs               | InGaAs initializing  | 
2015.02.25 19:40:55.855 | CPU ?? RAM 38 | INFO     | Thread 3044  | MicroHR              | MicroHR initializing | 
2015.02.25 19:40:55.881 | CPU ?? RAM 38 | INFO     | Thread 7208  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 19:41:18.845 | CPU 27 RAM 38 | INFO     | Thread 7208  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 19:41:18.848 | CPU 27 RAM 38 | INFO     | Thread 7208  | InGaAs               | InGaAs shutdown      | 
2015.02.25 19:41:18.940 | CPU 27 RAM 38 | INFO     | Thread 7208  | daq                  | DAQ shutdown         | 
2015.02.25 19:41:18.950 | CPU 27 RAM 38 | INFO     | Thread 7208  | MicroHR              | MicroHR shutdown     | 
