2015.02.26 16:24:50.799 | CPU ?? RAM 42 | INFO     | Thread 7000  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.26 16:24:50.801 | CPU ?? RAM 42 | INFO     | Thread 7000  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.26 16:24:51.690 | CPU ?? RAM 42 | INFO     | Thread 4432  | daq                  | DAQ initializing     | 
2015.02.26 16:24:51.690 | CPU ?? RAM 42 | INFO     | Thread 6832  | daq                  | DAQ initializing     | 
2015.02.26 16:24:51.690 | CPU ?? RAM 42 | INFO     | Thread 4432  | daq                  | DAQ initializing     | 
2015.02.26 16:24:51.690 | CPU ?? RAM 42 | INFO     | Thread 6832  | daq                  | DAQ initializing     | 
2015.02.26 16:24:51.963 | CPU ?? RAM 42 | INFO     | Thread 6936  | spectrometers        | MicroHR initializing | 
2015.02.26 16:24:51.963 | CPU ?? RAM 42 | INFO     | Thread 6936  | spectrometers        | MicroHR initializing | 
2015.02.26 16:24:51.963 | CPU ?? RAM 42 | INFO     | Thread 3008  | spectrometers        | MicroHR initializing | 
2015.02.26 16:24:52.180 | CPU ?? RAM 43 | INFO     | Thread 7000  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.26 16:25:44.066 | CPU 18 RAM 43 | INFO     | Thread 7000  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.26 16:25:44.071 | CPU 18 RAM 43 | INFO     | Thread 7000  | InGaAs               | InGaAs shutdown      | 
2015.02.26 16:25:44.144 | CPU 18 RAM 43 | INFO     | Thread 7000  | daq                  | DAQ shutdown         | 
2015.02.26 16:25:44.157 | CPU 18 RAM 43 | INFO     | Thread 7000  | delays               | MicroHR shutdown     | 
2015.02.26 16:25:44.167 | CPU 18 RAM 43 | INFO     | Thread 7000  | spectrometers        | MicroHR shutdown     | 
