2015.02.25 19:30:23.400 | CPU ?? RAM 37 | INFO     | Thread 7840  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 19:30:23.401 | CPU ?? RAM 37 | INFO     | Thread 7840  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 19:30:24.434 | CPU ?? RAM 37 | INFO     | Thread 4936  | InGaAs               | InGaAs initializing  | 
2015.02.25 19:30:24.434 | CPU ?? RAM 37 | INFO     | Thread 4936  | InGaAs               | InGaAs initializing  | 
2015.02.25 19:30:24.434 | CPU ?? RAM 37 | INFO     | Thread 3512  | daq                  | DAQ initializing     | 
2015.02.25 19:30:24.611 | CPU ?? RAM 38 | INFO     | Thread 4176  | MicroHR              | MicroHR initializing | 
2015.02.25 19:30:24.621 | CPU ?? RAM 38 | INFO     | Thread 7840  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 19:31:13.328 | CPU 09 RAM 38 | INFO     | Thread 7840  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 19:31:13.332 | CPU 09 RAM 38 | INFO     | Thread 7840  | InGaAs               | InGaAs shutdown      | 
2015.02.25 19:31:13.417 | CPU 09 RAM 38 | INFO     | Thread 7840  | daq                  | DAQ shutdown         | 
2015.02.25 19:31:13.427 | CPU 09 RAM 38 | INFO     | Thread 7840  | MicroHR              | MicroHR shutdown     | 
