2015.02.25 16:21:05.763 | CPU ?? RAM 37 | INFO     | Thread 6604  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 16:21:05.766 | CPU ?? RAM 37 | INFO     | Thread 6604  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 16:21:06.676 | CPU ?? RAM 37 | INFO     | Thread 660   | daq                  | DAQ initializing     | 
2015.02.25 16:21:06.676 | CPU ?? RAM 37 | INFO     | Thread 660   | daq                  | DAQ initializing     | 
2015.02.25 16:21:06.677 | CPU ?? RAM 37 | INFO     | Thread 3848  | daq                  | DAQ initializing     | 
2015.02.25 16:21:06.829 | CPU ?? RAM 38 | INFO     | Thread 3080  | MicroHR              | MicroHR initializing | 
2015.02.25 16:21:06.948 | CPU ?? RAM 38 | INFO     | Thread 6604  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 16:24:11.923 | CPU 15 RAM 38 | INFO     | Thread 6604  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 16:24:11.927 | CPU 15 RAM 38 | INFO     | Thread 6604  | InGaAs               | InGaAs shutdown      | 
2015.02.25 16:24:11.963 | CPU 15 RAM 38 | INFO     | Thread 6604  | daq                  | DAQ shutdown         | 
2015.02.25 16:24:11.973 | CPU 15 RAM 38 | INFO     | Thread 6604  | MicroHR              | MicroHR shutdown     | 
