2015.02.25 13:28:02.816 | CPU ?? RAM 38 | INFO     | Thread 512   | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 13:28:02.822 | CPU ?? RAM 38 | INFO     | Thread 512   | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 13:28:03.752 | CPU ?? RAM 38 | INFO     | Thread 7132  | daq                  | DAQ initializing     | 
2015.02.25 13:28:03.752 | CPU ?? RAM 38 | INFO     | Thread 6656  | daq                  | DAQ initializing     | 
2015.02.25 13:28:03.752 | CPU ?? RAM 38 | INFO     | Thread 7132  | daq                  | DAQ initializing     | 
2015.02.25 13:28:03.752 | CPU ?? RAM 38 | INFO     | Thread 6656  | daq                  | DAQ initializing     | 
2015.02.25 13:28:04.171 | CPU ?? RAM 38 | INFO     | Thread 6604  | MicroHR              | MicroHR initializing | 
2015.02.25 13:28:04.191 | CPU ?? RAM 39 | INFO     | Thread 512   | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 13:28:08.532 | CPU ?? RAM 39 | INFO     | Thread 512   | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 13:28:08.536 | CPU ?? RAM 39 | INFO     | Thread 512   | InGaAs               | InGaAs shutdown      | 
2015.02.25 13:28:08.545 | CPU ?? RAM 39 | INFO     | Thread 512   | daq                  | DAQ shutdown         | 
2015.02.25 13:28:08.591 | CPU ?? RAM 39 | INFO     | Thread 512   | MicroHR              | MicroHR shutdown     | 
