2015.02.25 12:11:22.286 | CPU ?? RAM 37 | INFO     | Thread 3888  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 12:11:22.289 | CPU ?? RAM 37 | INFO     | Thread 3888  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 12:11:23.269 | CPU ?? RAM 37 | INFO     | Thread 3148  | daq                  | DAQ initializing     | 
2015.02.25 12:11:23.269 | CPU ?? RAM 37 | INFO     | Thread 3148  | daq                  | DAQ initializing     | 
2015.02.25 12:11:23.269 | CPU ?? RAM 37 | INFO     | Thread 7376  | daq                  | DAQ initializing     | 
2015.02.25 12:11:23.621 | CPU ?? RAM 37 | INFO     | Thread 5784  | MicroHR              | MicroHR initializing | 
2015.02.25 12:11:23.631 | CPU ?? RAM 37 | INFO     | Thread 3888  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 12:14:17.684 | CPU 43 RAM 37 | INFO     | Thread 3888  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 12:14:17.688 | CPU 43 RAM 37 | INFO     | Thread 3888  | InGaAs               | InGaAs shutdown      | 
2015.02.25 12:14:17.696 | CPU 43 RAM 37 | INFO     | Thread 3888  | daq                  | DAQ shutdown         | 
2015.02.25 12:14:17.740 | CPU 43 RAM 37 | INFO     | Thread 3888  | MicroHR              | MicroHR shutdown     | 
