2015.02.25 16:20:09.068 | CPU ?? RAM 37 | INFO     | Thread 7424  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 16:20:09.069 | CPU ?? RAM 37 | INFO     | Thread 7424  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 16:20:10.009 | CPU ?? RAM 37 | INFO     | Thread 960   | daq                  | DAQ initializing     | 
2015.02.25 16:20:10.025 | CPU ?? RAM 37 | INFO     | Thread 7412  | InGaAs               | InGaAs initializing  | 
2015.02.25 16:20:10.308 | CPU ?? RAM 38 | INFO     | Thread 7424  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 16:20:10.308 | CPU ?? RAM 38 | INFO     | Thread 7424  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 16:20:10.312 | CPU ?? RAM 38 | INFO     | Thread 7128  | MicroHR              | MicroHR initializing | 
2015.02.25 16:20:52.431 | CPU 39 RAM 38 | INFO     | Thread 7424  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 16:20:52.436 | CPU 39 RAM 38 | INFO     | Thread 7424  | InGaAs               | InGaAs shutdown      | 
2015.02.25 16:20:52.467 | CPU 39 RAM 38 | INFO     | Thread 7424  | daq                  | DAQ shutdown         | 
2015.02.25 16:20:52.476 | CPU 39 RAM 38 | INFO     | Thread 7424  | MicroHR              | MicroHR shutdown     | 
