2015.02.25 09:25:23.065 | CPU ?? RAM 34 | INFO     | Thread 720   | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 09:25:23.068 | CPU ?? RAM 34 | INFO     | Thread 720   | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 09:25:24.012 | CPU ?? RAM 34 | INFO     | Thread 7772  | InGaAs               | InGaAs initializing  | 
2015.02.25 09:25:24.012 | CPU ?? RAM 34 | INFO     | Thread 7772  | InGaAs               | InGaAs initializing  | 
2015.02.25 09:25:24.013 | CPU ?? RAM 34 | INFO     | Thread 8112  | daq                  | DAQ initializing     | 
2015.02.25 09:25:24.372 | CPU ?? RAM 35 | INFO     | Thread 5576  | MicroHR              | MicroHR initializing | 
2015.02.25 09:25:24.387 | CPU ?? RAM 35 | INFO     | Thread 720   | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 09:25:25.641 | CPU ?? RAM 35 | INFO     | Thread 720   | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 09:25:25.653 | CPU ?? RAM 35 | INFO     | Thread 720   | daq                  | DAQ shutdown         | 
2015.02.25 09:25:25.686 | CPU ?? RAM 35 | INFO     | Thread 720   | InGaAs               | InGaAs shutdown      | 
2015.02.25 09:25:25.688 | CPU ?? RAM 35 | INFO     | Thread 720   | MicroHR              | OPAs shutdown        | 
2015.02.25 09:25:25.691 | CPU ?? RAM 35 | INFO     | Thread 720   | PyCMDS_ui            | Shutdown             | Nothing left to do, goodbye!
