2015.03.23 14:58:47.293 | CPU ?? RAM 73 | INFO     | Thread 6644  | project_globals      | Debug                | PyCMDS is in debug mode
2015.03.23 14:58:47.296 | CPU ?? RAM 73 | INFO     | Thread 6644  | project_globals      | Offline              | PyCMDS is offline
2015.03.23 14:58:47.299 | CPU ?? RAM 73 | INFO     | Thread 6644  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.03.23 14:58:47.588 | CPU ?? RAM 73 | INFO     | Thread 4580  | InGaAs               | InGaAs initializing  | 
2015.03.23 14:58:47.588 | CPU ?? RAM 73 | INFO     | Thread 4656  | InGaAs               | InGaAs initializing  | 
2015.03.23 14:58:47.588 | CPU ?? RAM 73 | INFO     | Thread 4580  | InGaAs               | InGaAs initializing  | 
2015.03.23 14:58:47.588 | CPU ?? RAM 73 | INFO     | Thread 4656  | InGaAs               | InGaAs initializing  | 
2015.03.23 14:58:47.678 | CPU ?? RAM 74 | INFO     | Thread 5088  | delays               | MicroHR initializing | 
2015.03.23 14:58:47.687 | CPU ?? RAM 74 | INFO     | Thread 5828  | spectrometers        | MicroHR initializing | 
2015.03.23 14:58:47.704 | CPU ?? RAM 74 | INFO     | Thread 6644  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.03.23 14:59:01.407 | CPU 07 RAM 74 | INFO     | Thread 6644  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.03.23 14:59:01.411 | CPU 07 RAM 74 | INFO     | Thread 6644  | InGaAs               | InGaAs shutdown      | 
2015.03.23 14:59:11.417 | CPU 07 RAM 74 | WARNING  | Thread 6644  | InGaAs               | wait until done timed out | timeout set to 10 seconds
2015.03.23 14:59:11.503 | CPU 07 RAM 74 | INFO     | Thread 6644  | daq                  | DAQ shutdown         | 
2015.03.23 14:59:11.513 | CPU 07 RAM 74 | INFO     | Thread 6644  | delays               | MicroHR shutdown     | 
2015.03.23 14:59:11.523 | CPU 07 RAM 74 | INFO     | Thread 6644  | spectrometers        | MicroHR shutdown     | 
