2015.02.25 09:27:40.808 | CPU ?? RAM 34 | INFO     | Thread 8180  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 09:27:40.809 | CPU ?? RAM 34 | INFO     | Thread 8180  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 09:27:41.717 | CPU ?? RAM 34 | INFO     | Thread 4924  | InGaAs               | InGaAs initializing  | 
2015.02.25 09:27:41.717 | CPU ?? RAM 34 | INFO     | Thread 4924  | InGaAs               | InGaAs initializing  | 
2015.02.25 09:27:41.717 | CPU ?? RAM 34 | INFO     | Thread 3084  | daq                  | DAQ initializing     | 
2015.02.25 09:27:42.078 | CPU ?? RAM 35 | INFO     | Thread 7792  | MicroHR              | MicroHR initializing | 
2015.02.25 09:27:42.094 | CPU ?? RAM 35 | INFO     | Thread 8180  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 09:27:43.115 | CPU ?? RAM 35 | INFO     | Thread 8180  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 09:27:43.119 | CPU ?? RAM 35 | INFO     | Thread 8180  | daq                  | DAQ shutdown         | 
2015.02.25 09:27:43.148 | CPU ?? RAM 35 | INFO     | Thread 8180  | InGaAs               | InGaAs shutdown      | 
2015.02.25 09:27:43.151 | CPU ?? RAM 35 | INFO     | Thread 8180  | MicroHR              | OPAs shutdown        | 
2015.02.25 09:27:43.154 | CPU ?? RAM 35 | INFO     | Thread 8180  | PyCMDS_ui            | Shutdown             | Nothing left to do, goodbye!
