2015.02.26 11:38:30.573 | CPU ?? RAM 38 | INFO     | Thread 7328  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.26 11:38:30.575 | CPU ?? RAM 38 | INFO     | Thread 7328  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.26 11:38:31.551 | CPU ?? RAM 38 | INFO     | Thread 6440  | InGaAs               | InGaAs initializing  | 
2015.02.26 11:38:31.551 | CPU ?? RAM 38 | INFO     | Thread 6440  | InGaAs               | InGaAs initializing  | 
2015.02.26 11:38:31.551 | CPU ?? RAM 38 | INFO     | Thread 6292  | daq                  | DAQ initializing     | 
2015.02.26 11:38:31.812 | CPU ?? RAM 38 | INFO     | Thread 6972  | MicroHR              | MicroHR initializing | 
2015.02.26 11:38:31.849 | CPU ?? RAM 38 | INFO     | Thread 7328  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.26 11:38:57.450 | CPU 69 RAM 39 | INFO     | Thread 7328  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.26 11:38:57.453 | CPU 69 RAM 39 | INFO     | Thread 7328  | InGaAs               | InGaAs shutdown      | 
2015.02.26 11:38:57.559 | CPU 69 RAM 39 | INFO     | Thread 7328  | daq                  | DAQ shutdown         | 
2015.02.26 11:38:57.572 | CPU 69 RAM 39 | INFO     | Thread 7328  | MicroHR              | MicroHR shutdown     | 
