2015.02.25 11:06:10.036 | CPU ?? RAM 38 | INFO     | Thread 6932  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 11:06:10.039 | CPU ?? RAM 38 | INFO     | Thread 6932  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 11:06:11.161 | CPU ?? RAM 38 | INFO     | Thread 8176  | daq                  | DAQ initializing     | 
2015.02.25 11:06:11.161 | CPU ?? RAM 38 | INFO     | Thread 8176  | daq                  | DAQ initializing     | 
2015.02.25 11:06:11.161 | CPU ?? RAM 38 | INFO     | Thread 6848  | daq                  | DAQ initializing     | 
2015.02.25 11:06:11.473 | CPU ?? RAM 39 | INFO     | Thread 7228  | MicroHR              | MicroHR initializing | 
2015.02.25 11:06:11.486 | CPU ?? RAM 39 | INFO     | Thread 6932  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 11:06:35.029 | CPU 10 RAM 39 | INFO     | Thread 6932  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 11:06:35.032 | CPU 10 RAM 39 | INFO     | Thread 6932  | InGaAs               | InGaAs shutdown      | 
2015.02.25 11:06:35.036 | CPU 10 RAM 39 | INFO     | Thread 6932  | daq                  | DAQ shutdown         | 
2015.02.25 11:06:35.072 | CPU 10 RAM 39 | INFO     | Thread 6932  | MicroHR              | MicroHR shutdown     | 
