2015.02.25 12:35:16.687 | CPU ?? RAM 35 | INFO     | Thread 7464  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 12:35:16.688 | CPU ?? RAM 35 | INFO     | Thread 7464  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 12:35:17.611 | CPU ?? RAM 35 | INFO     | Thread 3144  | daq                  | DAQ initializing     | 
2015.02.25 12:35:17.611 | CPU ?? RAM 35 | INFO     | Thread 3144  | daq                  | DAQ initializing     | 
2015.02.25 12:35:17.611 | CPU ?? RAM 35 | INFO     | Thread 6588  | daq                  | DAQ initializing     | 
2015.02.25 12:35:17.986 | CPU ?? RAM 35 | INFO     | Thread 7464  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 12:35:18.075 | CPU ?? RAM 36 | INFO     | Thread 220   | MicroHR              | MicroHR initializing | 
2015.02.25 12:35:28.003 | CPU 08 RAM 36 | INFO     | Thread 7464  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 12:35:28.007 | CPU 08 RAM 36 | INFO     | Thread 7464  | InGaAs               | InGaAs shutdown      | 
2015.02.25 12:35:28.019 | CPU 08 RAM 36 | INFO     | Thread 7464  | daq                  | DAQ shutdown         | 
2015.02.25 12:35:28.062 | CPU 08 RAM 36 | INFO     | Thread 7464  | MicroHR              | MicroHR shutdown     | 
