2015.02.25 12:32:55.022 | CPU ?? RAM 35 | INFO     | Thread 7952  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 12:32:55.023 | CPU ?? RAM 35 | INFO     | Thread 7952  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 12:32:55.946 | CPU ?? RAM 35 | INFO     | Thread 5576  | daq                  | DAQ initializing     | 
2015.02.25 12:32:55.946 | CPU ?? RAM 35 | INFO     | Thread 5576  | daq                  | DAQ initializing     | 
2015.02.25 12:32:55.947 | CPU ?? RAM 35 | INFO     | Thread 8032  | daq                  | DAQ initializing     | 
2015.02.25 12:32:56.262 | CPU ?? RAM 36 | INFO     | Thread 6932  | MicroHR              | MicroHR initializing | 
2015.02.25 12:32:56.276 | CPU ?? RAM 36 | INFO     | Thread 7952  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 12:32:59.039 | CPU ?? RAM 36 | INFO     | Thread 7952  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 12:32:59.042 | CPU ?? RAM 36 | INFO     | Thread 7952  | InGaAs               | InGaAs shutdown      | 
2015.02.25 12:32:59.049 | CPU ?? RAM 36 | INFO     | Thread 7952  | daq                  | DAQ shutdown         | 
2015.02.25 12:32:59.082 | CPU ?? RAM 36 | INFO     | Thread 7952  | MicroHR              | MicroHR shutdown     | 
