2015.02.25 12:02:01.071 | CPU ?? RAM 35 | INFO     | Thread 7276  | project_globals      | Debug                | PyCMDS is in debug mode
2015.02.25 12:02:01.072 | CPU ?? RAM 35 | INFO     | Thread 7276  | PyCMDS_ui            | Startup              | PyCMDS is attempting startup
2015.02.25 12:02:02.000 | CPU ?? RAM 36 | INFO     | Thread 1460  | InGaAs               | InGaAs initializing  | 
2015.02.25 12:02:02.000 | CPU ?? RAM 36 | INFO     | Thread 1460  | InGaAs               | InGaAs initializing  | 
2015.02.25 12:02:02.000 | CPU ?? RAM 36 | INFO     | Thread 7640  | daq                  | DAQ initializing     | 
2015.02.25 12:02:02.321 | CPU ?? RAM 36 | INFO     | Thread 7792  | MicroHR              | MicroHR initializing | 
2015.02.25 12:02:02.338 | CPU ?? RAM 36 | INFO     | Thread 7276  | PyCMDS_ui            | Startup              | PyCMDS MainWindow __init__ finished
2015.02.25 12:02:05.325 | CPU ?? RAM 36 | INFO     | Thread 7276  | PyCMDS_ui            | Shutdown             | PyCMDS is attempting shutdown
2015.02.25 12:02:05.334 | CPU ?? RAM 36 | INFO     | Thread 7276  | InGaAs               | InGaAs shutdown      | 
2015.02.25 12:02:05.339 | CPU ?? RAM 36 | INFO     | Thread 7276  | daq                  | DAQ shutdown         | 
2015.02.25 12:02:05.375 | CPU ?? RAM 36 | INFO     | Thread 7276  | MicroHR              | MicroHR shutdown     | 
